품목명,수집일,외부 일사량,내부온도,내부습도,내부CO2,지습
파프리카,2021/03/15 20:00,0,17,99,421,67
파프리카,2021/03/15 21:00,0,17,100,445,66
파프리카,2021/03/15 22:00,0,17,100,470,66
파프리카,2021/03/15 23:00,0,17,100,490,66
파프리카,2021/03/16 0:00,0,17,100,509,66
파프리카,2021/03/16 1:00,0,17,100,528,65
파프리카,2021/03/16 2:00,0,17,100,546,66
파프리카,2021/03/16 3:00,0,17,100,566,65
파프리카,2021/03/16 4:00,0,17,100,579,65
파프리카,2021/03/16 5:00,0,18,99,600,65
파프리카,2021/03/16 6:00,5,18,100,610,65
파프리카,2021/03/16 7:00,104,18,99,584,65
파프리카,2021/03/16 8:00,277,20,93,412,65
파프리카,2021/03/16 9:00,442,22,87,349,67
파프리카,2021/03/16 10:00,648,25,87,332,68
파프리카,2021/03/16 11:00,736,27,87,324,69
파프리카,2021/03/16 12:00,825,29,86,314,69
파프리카,2021/03/16 13:00,802,29,85,315,69
파프리카,2021/03/16 14:00,713,29,85,312,70
파프리카,2021/03/16 15:00,526,29,85,301,70
파프리카,2021/03/16 16:00,362,30,91,249,70
파프리카,2021/03/16 17:00,149,28,94,262,69
파프리카,2021/03/16 18:00,13,21,88,343,68
파프리카,2021/03/16 19:00,0,18,92,386,67
파프리카,2021/03/16 20:00,0,17,97,421,66
파프리카,2021/03/16 21:00,0,16,99,450,66
파프리카,2021/03/16 22:00,0,16,99,476,65
파프리카,2021/03/16 23:00,0,16,99,501,65
파프리카,2021/03/17 0:00,0,17,98,519,65
파프리카,2021/03/17 1:00,0,16,98,544,65
파프리카,2021/03/17 2:00,0,16,98,563,64
파프리카,2021/03/17 3:00,0,16,98,586,64
파프리카,2021/03/17 4:00,0,16,98,594,64
파프리카,2021/03/17 5:00,0,17,98,610,64
파프리카,2021/03/17 6:00,8,17,98,627,64
파프리카,2021/03/17 7:00,114,16,97,631,63
파프리카,2021/03/17 8:00,300,19,93,494,64
파프리카,2021/03/17 9:00,530,22,85,368,65
파프리카,2021/03/17 10:00,695,24,85,344,66
파프리카,2021/03/17 11:00,800,27,85,332,68
파프리카,2021/03/17 12:00,847,30,86,314,68
파프리카,2021/03/17 13:00,827,31,86,310,69
파프리카,2021/03/17 14:00,642,29,85,322,70
파프리카,2021/03/17 15:00,400,28,91,277,70
파프리카,2021/03/17 16:00,325,29,94,214,70
파프리카,2021/03/17 17:00,127,25,95,228,69
파프리카,2021/03/17 18:00,12,18,88,352,68
파프리카,2021/03/17 19:00,0,17,95,397,66
파프리카,2021/03/17 20:00,0,17,100,431,66
파프리카,2021/03/17 21:00,0,16,100,457,65
파프리카,2021/03/17 22:00,0,16,99,481,65
파프리카,2021/03/17 23:00,0,17,99,503,65
파프리카,2021/03/18 0:00,0,17,99,526,65
파프리카,2021/03/18 1:00,0,16,99,547,65
파프리카,2021/03/18 2:00,0,17,98,568,65
파프리카,2021/03/18 3:00,0,16,98,585,64
파프리카,2021/03/18 4:00,0,16,98,601,64
파프리카,2021/03/18 5:00,0,17,98,618,64
파프리카,2021/03/18 6:00,7,17,98,639,64
파프리카,2021/03/18 7:00,105,17,98,650,64
파프리카,2021/03/18 8:00,312,19,93,485,64
파프리카,2021/03/18 9:00,514,21,87,362,65
파프리카,2021/03/18 10:00,683,24,86,336,66
파프리카,2021/03/18 11:00,791,27,85,325,68
파프리카,2021/03/18 12:00,839,28,85,319,68
파프리카,2021/03/18 13:00,821,29,85,315,68
파프리카,2021/03/18 14:00,727,29,85,317,69
파프리카,2021/03/18 15:00,570,29,87,300,69
파프리카,2021/03/18 16:00,336,29,92,253,69
파프리카,2021/03/18 17:00,129,26,94,266,68
파프리카,2021/03/18 18:00,15,18,89,360,67
파프리카,2021/03/18 19:00,1,17,96,402,66
파프리카,2021/03/18 20:00,0,17,100,434,66
파프리카,2021/03/18 21:00,0,16,100,460,65
파프리카,2021/03/18 22:00,1,16,100,487,65
파프리카,2021/03/18 23:00,0,17,99,508,65
파프리카,2021/03/19 0:00,0,16,100,531,64
파프리카,2021/03/19 1:00,0,17,99,554,64
파프리카,2021/03/19 2:00,0,17,99,573,64
파프리카,2021/03/19 3:00,0,16,99,586,64
파프리카,2021/03/19 4:00,0,17,99,606,64
파프리카,2021/03/19 5:00,0,17,99,616,64
파프리카,2021/03/19 6:00,7,17,98,633,64
파프리카,2021/03/19 7:00,68,16,98,612,63
파프리카,2021/03/19 8:00,294,19,92,458,63
파프리카,2021/03/19 9:00,533,22,85,350,65
파프리카,2021/03/19 10:00,671,24,86,329,66
파프리카,2021/03/19 11:00,772,27,86,318,67
파프리카,2021/03/19 12:00,777,28,86,321,68
파프리카,2021/03/19 13:00,836,29,85,306,68
파프리카,2021/03/19 14:00,723,30,87,318,69
파프리카,2021/03/19 15:00,352,29,92,272,69
파프리카,2021/03/19 16:00,291,29,93,211,69
파프리카,2021/03/19 17:00,82,24,95,243,68
파프리카,2021/03/19 18:00,11,17,93,353,67
파프리카,2021/03/19 19:00,0,17,98,399,66
파프리카,2021/03/19 20:00,0,17,100,434,66
파프리카,2021/03/19 21:00,0,16,100,461,65
파프리카,2021/03/19 22:00,0,16,100,484,64
파프리카,2021/03/19 23:00,0,17,99,506,64
파프리카,2021/03/20 0:00,0,17,99,528,64
파프리카,2021/03/20 1:00,0,17,100,551,64
파프리카,2021/03/20 2:00,0,16,100,574,64
파프리카,2021/03/20 3:00,0,16,100,591,64
파프리카,2021/03/20 4:00,0,16,100,609,64
파프리카,2021/03/20 5:00,0,17,99,622,64
파프리카,2021/03/20 6:00,2,18,99,622,64
파프리카,2021/03/20 7:00,33,17,99,615,63
파프리카,2021/03/20 8:00,55,17,100,571,64
파프리카,2021/03/20 9:00,56,16,99,536,63
파프리카,2021/03/20 10:00,96,16,99,504,65
파프리카,2021/03/20 11:00,80,17,99,444,66
파프리카,2021/03/20 12:00,88,17,99,402,66
파프리카,2021/03/20 13:00,84,17,99,369,66
파프리카,2021/03/20 14:00,75,17,99,349,66
파프리카,2021/03/20 15:00,113,18,99,319,66
파프리카,2021/03/20 16:00,42,17,99,315,66
파프리카,2021/03/20 17:00,22,16,100,344,66
파프리카,2021/03/20 18:00,4,15,100,370,66
파프리카,2021/03/20 19:00,0,15,100,401,66
파프리카,2021/03/20 20:00,0,15,100,426,65
파프리카,2021/03/20 21:00,0,15,100,448,65
파프리카,2021/03/20 22:00,0,15,100,468,64
파프리카,2021/03/20 23:00,1,15,100,488,64
파프리카,2021/03/21 0:00,0,15,100,508,65
파프리카,2021/03/21 1:00,0,17,99,531,65
파프리카,2021/03/21 2:00,0,16,100,542,64
파프리카,2021/03/21 3:00,0,16,100,553,64
파프리카,2021/03/21 4:00,0,16,100,566,64
파프리카,2021/03/21 5:00,1,17,99,566,64
파프리카,2021/03/21 6:00,10,17,100,566,64
파프리카,2021/03/21 7:00,63,17,99,548,64
파프리카,2021/03/21 8:00,262,19,96,435,64
파프리카,2021/03/21 9:00,490,21,86,329,66
파프리카,2021/03/21 10:00,645,23,88,317,67
파프리카,2021/03/21 11:00,743,26,88,305,67
파프리카,2021/03/21 12:00,721,28,87,302,68
파프리카,2021/03/21 13:00,665,27,88,306,68
파프리카,2021/03/21 14:00,592,28,89,272,69
파프리카,2021/03/21 15:00,443,28,90,258,69
파프리카,2021/03/21 16:00,313,27,94,196,69
파프리카,2021/03/21 17:00,142,24,95,188,68
파프리카,2021/03/21 18:00,15,17,89,339,67
파프리카,2021/03/21 19:00,0,17,95,395,65
파프리카,2021/03/21 20:00,0,17,99,423,66
파프리카,2021/03/21 21:00,0,16,100,443,65
파프리카,2021/03/21 22:00,0,16,99,461,64
파프리카,2021/03/21 23:00,0,16,99,472,65
파프리카,2021/03/22 0:00,0,17,99,484,65
파프리카,2021/03/22 1:00,0,16,99,499,64
파프리카,2021/03/22 2:00,0,16,99,508,64
파프리카,2021/03/22 3:00,0,16,99,515,64
파프리카,2021/03/22 4:00,0,16,99,526,64
파프리카,2021/03/22 5:00,0,17,98,526,64
파프리카,2021/03/22 6:00,6,17,99,529,63
파프리카,2021/03/22 7:00,137,17,98,509,63
파프리카,2021/03/22 8:00,381,19,90,390,63
파프리카,2021/03/22 9:00,584,21,90,315,65
파프리카,2021/03/22 10:00,750,25,88,297,67
파프리카,2021/03/22 11:00,863,27,86,290,68
파프리카,2021/03/22 12:00,908,28,84,293,69
파프리카,2021/03/22 13:00,881,29,85,291,68
파프리카,2021/03/22 14:00,783,29,86,280,70
파프리카,2021/03/22 15:00,623,29,86,261,70
파프리카,2021/03/22 16:00,391,29,91,231,69
파프리카,2021/03/22 17:00,172,26,94,242,69
파프리카,2021/03/22 18:00,15,18,92,354,67
파프리카,2021/03/22 19:00,0,17,98,407,66
파프리카,2021/03/22 20:00,0,16,100,433,65
파프리카,2021/03/22 21:00,0,16,99,455,65
파프리카,2021/03/22 22:00,0,16,99,479,64
파프리카,2021/03/22 23:00,0,16,99,492,64
파프리카,2021/03/23 0:00,0,16,99,509,64
파프리카,2021/03/23 1:00,0,16,99,529,64
파프리카,2021/03/23 2:00,0,16,99,543,64
파프리카,2021/03/23 3:00,0,16,99,557,63
파프리카,2021/03/23 4:00,0,16,98,570,63
파프리카,2021/03/23 5:00,0,17,98,574,64
파프리카,2021/03/23 6:00,12,17,98,592,63
파프리카,2021/03/23 7:00,141,16,98,597,63
파프리카,2021/03/23 8:00,363,19,91,444,63
파프리카,2021/03/23 9:00,551,21,87,352,65
파프리카,2021/03/23 10:00,714,23,85,347,66
파프리카,2021/03/23 11:00,832,26,83,339,67
파프리카,2021/03/23 12:00,873,28,84,330,68
파프리카,2021/03/23 13:00,843,28,85,315,68
파프리카,2021/03/23 14:00,742,29,86,311,69
파프리카,2021/03/23 15:00,578,28,84,294,69
파프리카,2021/03/23 16:00,376,29,91,245,68
파프리카,2021/03/23 17:00,154,27,94,243,68
파프리카,2021/03/23 18:00,17,19,88,339,67
파프리카,2021/03/23 19:00,0,17,93,397,66
파프리카,2021/03/23 20:00,0,17,96,428,65
파프리카,2021/03/23 21:00,0,16,99,453,65
파프리카,2021/03/23 22:00,0,16,99,478,64
파프리카,2021/03/23 23:00,0,16,99,500,64
파프리카,2021/03/24 0:00,0,17,99,523,64
파프리카,2021/03/24 1:00,0,16,99,539,64
파프리카,2021/03/24 2:00,0,17,99,559,64
파프리카,2021/03/24 3:00,0,16,99,567,63
파프리카,2021/03/24 4:00,0,16,99,585,63
파프리카,2021/03/24 5:00,0,17,98,596,63
파프리카,2021/03/24 6:00,19,17,99,618,63
파프리카,2021/03/24 7:00,120,17,98,622,62
파프리카,2021/03/24 8:00,254,18,94,499,63
파프리카,2021/03/24 9:00,525,21,89,371,64
파프리카,2021/03/24 10:00,510,23,88,338,66
파프리카,2021/03/24 11:00,468,25,91,291,67
파프리카,2021/03/24 12:00,595,27,88,290,67
파프리카,2021/03/24 13:00,631,27,89,285,68
파프리카,2021/03/24 14:00,565,28,89,292,69
파프리카,2021/03/24 15:00,345,27,91,265,68
파프리카,2021/03/24 16:00,293,27,94,234,68
파프리카,2021/03/24 17:00,104,24,96,257,67
파프리카,2021/03/24 18:00,8,19,92,343,67
파프리카,2021/03/24 19:00,0,17,96,401,66
파프리카,2021/03/24 20:00,0,17,98,435,65
파프리카,2021/03/24 21:00,0,17,100,463,65
파프리카,2021/03/24 22:00,0,17,100,489,65
파프리카,2021/03/24 23:00,0,17,99,513,65
파프리카,2021/03/25 0:00,0,17,99,537,64
파프리카,2021/03/25 1:00,0,17,100,561,64
파프리카,2021/03/25 2:00,0,17,99,584,64
파프리카,2021/03/25 3:00,0,17,100,604,64
파프리카,2021/03/25 4:00,0,17,99,625,64
파프리카,2021/03/25 5:00,0,17,99,633,63
파프리카,2021/03/25 6:00,12,17,99,656,64
파프리카,2021/03/25 7:00,135,17,98,651,63
파프리카,2021/03/25 8:00,364,20,91,447,64
파프리카,2021/03/25 9:00,566,23,85,357,65
파프리카,2021/03/25 10:00,727,24,84,340,66
파프리카,2021/03/25 11:00,841,27,84,336,67
파프리카,2021/03/25 12:00,884,29,84,333,67
파프리카,2021/03/25 13:00,854,30,85,317,68
파프리카,2021/03/25 14:00,753,30,86,320,69
파프리카,2021/03/25 15:00,590,31,87,312,69
파프리카,2021/03/25 16:00,393,29,90,300,68
파프리카,2021/03/25 17:00,159,27,94,297,67
파프리카,2021/03/25 18:00,18,19,91,358,66
파프리카,2021/03/25 19:00,0,16,95,403,65
파프리카,2021/03/25 20:00,0,16,99,435,64
파프리카,2021/03/25 21:00,0,16,100,463,64
파프리카,2021/03/25 22:00,0,16,99,486,64
파프리카,2021/03/25 23:00,0,16,99,513,63
파프리카,2021/03/26 0:00,0,16,99,536,63
파프리카,2021/03/26 1:00,0,17,99,563,63
파프리카,2021/03/26 2:00,0,16,99,585,63
파프리카,2021/03/26 3:00,0,17,99,605,62
파프리카,2021/03/26 4:00,0,17,99,630,62
파프리카,2021/03/26 5:00,0,17,98,642,62
파프리카,2021/03/26 6:00,17,17,99,664,63
파프리카,2021/03/26 7:00,156,17,97,650,62
파프리카,2021/03/26 8:00,385,20,90,448,62
파프리카,2021/03/26 9:00,576,22,86,380,64
파프리카,2021/03/26 10:00,753,26,84,367,66
파프리카,2021/03/26 11:00,857,29,84,340,67
파프리카,2021/03/26 12:00,849,29,83,336,68
파프리카,2021/03/26 13:00,721,27,82,345,67
파프리카,2021/03/26 14:00,660,28,85,325,68
파프리카,2021/03/26 15:00,596,29,86,328,68
파프리카,2021/03/26 16:00,404,30,93,278,68
파프리카,2021/03/26 17:00,137,27,94,277,69
파프리카,2021/03/26 18:00,34,20,90,355,67
파프리카,2021/03/26 19:00,0,16,95,393,66
파프리카,2021/03/26 20:00,0,17,99,427,66
파프리카,2021/03/26 21:00,0,16,100,456,65
파프리카,2021/03/26 22:00,0,16,100,485,64
파프리카,2021/03/26 23:00,0,15,100,512,64
파프리카,2021/03/27 0:00,0,16,99,535,64
파프리카,2021/03/27 1:00,0,16,99,554,64
파프리카,2021/03/27 2:00,0,16,99,575,64
파프리카,2021/03/27 3:00,0,16,99,594,64
파프리카,2021/03/27 4:00,0,16,99,614,63
파프리카,2021/03/27 5:00,0,17,98,622,63
파프리카,2021/03/27 6:00,22,17,98,643,64
파프리카,2021/03/27 7:00,105,17,98,625,63
파프리카,2021/03/27 8:00,167,17,97,503,63
파프리카,2021/03/27 9:00,331,19,95,370,64
파프리카,2021/03/27 10:00,337,22,93,313,66
파프리카,2021/03/27 11:00,340,24,94,297,67
파프리카,2021/03/27 12:00,337,25,94,289,68
파프리카,2021/03/27 13:00,209,25,96,270,68
파프리카,2021/03/27 14:00,152,24,97,255,69
파프리카,2021/03/27 15:00,145,24,96,264,69
파프리카,2021/03/27 16:00,58,21,97,295,68
파프리카,2021/03/27 17:00,32,19,99,329,67
파프리카,2021/03/27 18:00,2,18,99,361,67
파프리카,2021/03/27 19:00,0,17,99,396,67
파프리카,2021/03/27 20:00,0,17,100,425,66
파프리카,2021/03/27 21:00,0,17,100,447,66
파프리카,2021/03/27 22:00,0,17,100,462,66
파프리카,2021/03/27 23:00,0,17,100,491,65
파프리카,2021/03/28 0:00,0,17,100,514,66
파프리카,2021/03/28 1:00,0,17,100,535,66
파프리카,2021/03/28 2:00,0,17,100,557,66
파프리카,2021/03/28 3:00,0,17,100,575,66
파프리카,2021/03/28 4:00,0,17,100,588,66
파프리카,2021/03/28 5:00,0,18,100,600,65
파프리카,2021/03/28 6:00,16,18,100,598,65
파프리카,2021/03/28 7:00,125,18,99,557,65
파프리카,2021/03/28 8:00,98,19,94,384,65
파프리카,2021/03/28 9:00,276,19,95,339,65
파프리카,2021/03/28 10:00,726,24,86,319,66
파프리카,2021/03/28 11:00,869,28,83,318,67
파프리카,2021/03/28 12:00,861,29,86,317,67
파프리카,2021/03/28 13:00,893,29,87,315,68
파프리카,2021/03/28 14:00,800,30,87,310,69
파프리카,2021/03/28 15:00,635,30,88,302,69
파프리카,2021/03/28 16:00,424,30,93,266,69
파프리카,2021/03/28 17:00,186,29,95,274,68
파프리카,2021/03/28 18:00,25,21,89,337,68
파프리카,2021/03/28 19:00,0,17,92,368,67
파프리카,2021/03/28 20:00,0,17,96,400,65
파프리카,2021/03/28 21:00,0,16,98,429,66
파프리카,2021/03/28 22:00,0,16,100,457,65
파프리카,2021/03/28 23:00,0,17,99,480,64
파프리카,2021/03/29 0:00,0,17,100,507,64
파프리카,2021/03/29 1:00,0,16,100,529,64
파프리카,2021/03/29 2:00,0,17,99,549,65
파프리카,2021/03/29 3:00,0,17,100,565,64
파프리카,2021/03/29 4:00,0,17,99,581,64
파프리카,2021/03/29 5:00,0,17,99,597,64
파프리카,2021/03/29 6:00,18,17,99,609,64
파프리카,2021/03/29 7:00,128,17,98,572,64
파프리카,2021/03/29 8:00,324,19,91,401,64
파프리카,2021/03/29 9:00,513,22,88,333,65
파프리카,2021/03/29 10:00,665,25,89,322,67
파프리카,2021/03/29 11:00,741,27,88,315,68
파프리카,2021/03/29 12:00,761,28,88,306,68
파프리카,2021/03/29 13:00,719,29,88,299,69
파프리카,2021/03/29 14:00,583,29,89,283,70
파프리카,2021/03/29 15:00,424,30,91,237,70
파프리카,2021/03/29 16:00,310,28,92,281,69
파프리카,2021/03/29 17:00,132,23,93,349,68
파프리카,2021/03/29 18:00,17,20,92,361,68
파프리카,2021/03/29 19:00,0,17,94,390,66
파프리카,2021/03/29 20:00,0,17,97,427,66
파프리카,2021/03/29 21:00,0,16,99,457,65
파프리카,2021/03/29 22:00,0,16,100,479,65
파프리카,2021/03/29 23:00,1,17,99,496,65
파프리카,2021/03/30 0:00,0,17,99,511,65
파프리카,2021/03/30 1:00,0,17,100,526,64
파프리카,2021/03/30 2:00,0,17,100,537,64
파프리카,2021/03/30 3:00,0,16,100,551,64
파프리카,2021/03/30 4:00,0,17,99,572,64
파프리카,2021/03/30 5:00,0,18,99,581,64
파프리카,2021/03/30 6:00,18,17,99,590,64
파프리카,2021/03/30 7:00,119,17,98,561,64
파프리카,2021/03/30 8:00,298,19,92,381,64
파프리카,2021/03/30 9:00,550,21,86,335,65
파프리카,2021/03/30 10:00,566,23,89,321,66
파프리카,2021/03/30 11:00,639,26,91,308,67
파프리카,2021/03/30 12:00,869,29,88,280,68
파프리카,2021/03/30 13:00,896,31,86,294,69
파프리카,2021/03/30 14:00,800,29,85,320,69
파프리카,2021/03/30 15:00,663,28,84,323,68
파프리카,2021/03/30 16:00,453,28,89,308,68
파프리카,2021/03/30 17:00,209,27,93,308,67
파프리카,2021/03/30 18:00,24,20,92,350,66
파프리카,2021/03/30 19:00,0,19,95,390,65
파프리카,2021/03/30 20:00,0,18,97,428,65
파프리카,2021/03/30 21:00,0,17,99,463,65
파프리카,2021/03/30 22:00,0,16,100,492,64
파프리카,2021/03/30 23:00,0,16,99,514,64
파프리카,2021/03/31 0:00,0,16,99,539,63
파프리카,2021/03/31 1:00,0,16,99,561,63
파프리카,2021/03/31 2:00,0,17,98,584,63
파프리카,2021/03/31 3:00,0,16,99,603,63
파프리카,2021/03/31 4:00,0,17,98,614,63
파프리카,2021/03/31 5:00,0,17,98,623,63
파프리카,2021/03/31 6:00,24,17,98,644,63
파프리카,2021/03/31 7:00,174,17,97,605,62
파프리카,2021/03/31 8:00,396,20,91,423,62
파프리카,2021/03/31 9:00,591,23,87,371,64
파프리카,2021/03/31 10:00,751,26,85,347,66
파프리카,2021/03/31 11:00,888,31,86,317,67
파프리카,2021/03/31 12:00,911,30,84,332,68
파프리카,2021/03/31 13:00,825,31,87,308,68
파프리카,2021/03/31 14:00,727,32,87,310,69
파프리카,2021/03/31 15:00,591,28,86,325,70
파프리카,2021/03/31 16:00,363,28,91,299,70
파프리카,2021/03/31 17:00,170,26,94,281,69
파프리카,2021/03/31 18:00,23,21,90,337,68
파프리카,2021/03/31 19:00,0,17,94,379,68
파프리카,2021/03/31 20:00,0,17,98,409,66
파프리카,2021/03/31 21:00,0,17,99,438,66
파프리카,2021/03/31 22:00,0,16,100,468,66
파프리카,2021/03/31 23:00,0,16,99,496,65
파프리카,2021/04/01 0:00,0,16,99,519,65
파프리카,2021/04/01 1:00,0,17,98,545,65
파프리카,2021/04/01 2:00,0,16,99,569,65
파프리카,2021/04/01 3:00,0,17,99,590,65
파프리카,2021/04/01 4:00,0,17,98,610,64
파프리카,2021/04/01 5:00,0,17,98,625,64
파프리카,2021/04/01 6:00,23,17,98,648,64
파프리카,2021/04/01 7:00,184,17,97,622,64
파프리카,2021/04/01 8:00,406,21,89,393,65
파프리카,2021/04/01 9:00,581,23,87,341,66
파프리카,2021/04/01 10:00,730,24,85,343,67
파프리카,2021/04/01 11:00,834,26,84,342,68
파프리카,2021/04/01 12:00,620,26,86,327,68
파프리카,2021/04/01 13:00,622,27,88,315,68
파프리카,2021/04/01 14:00,405,27,90,294,69
파프리카,2021/04/01 15:00,234,26,93,265,69
파프리카,2021/04/01 16:00,140,24,95,276,68
파프리카,2021/04/01 17:00,82,22,96,301,68
파프리카,2021/04/01 18:00,11,18,91,356,67
파프리카,2021/04/01 19:00,0,16,96,392,66
파프리카,2021/04/01 20:00,0,17,98,419,65
파프리카,2021/04/01 21:00,0,16,99,438,66
파프리카,2021/04/01 22:00,0,16,99,454,65
파프리카,2021/04/01 23:00,0,16,99,465,65
파프리카,2021/04/02 0:00,0,16,100,475,65
파프리카,2021/04/02 1:00,0,16,100,481,64
파프리카,2021/04/02 2:00,0,17,99,486,64
파프리카,2021/04/02 3:00,0,17,99,501,65
파프리카,2021/04/02 4:00,0,17,99,510,64
파프리카,2021/04/02 5:00,0,17,100,517,64
파프리카,2021/04/02 6:00,5,17,100,534,64
파프리카,2021/04/02 7:00,67,17,100,524,64
파프리카,2021/04/02 8:00,211,18,96,407,64
파프리카,2021/04/02 9:00,396,21,91,337,65
파프리카,2021/04/02 10:00,423,23,90,325,66
파프리카,2021/04/02 11:00,515,24,89,330,68
파프리카,2021/04/02 12:00,572,26,90,326,67
파프리카,2021/04/02 13:00,780,28,87,337,68
파프리카,2021/04/02 14:00,560,28,89,326,69
파프리카,2021/04/02 15:00,466,27,88,333,69
파프리카,2021/04/02 16:00,367,28,90,314,70
파프리카,2021/04/02 17:00,96,26,95,320,69
파프리카,2021/04/02 18:00,14,22,93,354,68
파프리카,2021/04/02 19:00,0,19,95,390,67
파프리카,2021/04/02 20:00,0,18,98,396,67
파프리카,2021/04/02 21:00,0,18,99,428,66
파프리카,2021/04/02 22:00,0,18,99,462,66
파프리카,2021/04/02 23:00,0,18,100,496,66
파프리카,2021/04/03 0:00,0,18,100,529,66
파프리카,2021/04/03 1:00,0,17,100,553,65
파프리카,2021/04/03 2:00,0,17,100,573,65
파프리카,2021/04/03 3:00,0,16,100,591,65
파프리카,2021/04/03 4:00,0,17,99,609,64
파프리카,2021/04/03 5:00,0,17,100,623,64
파프리카,2021/04/03 6:00,9,17,100,629,64
파프리카,2021/04/03 7:00,33,17,100,628,64
파프리카,2021/04/03 8:00,116,18,98,539,64
파프리카,2021/04/03 9:00,428,22,92,356,65
파프리카,2021/04/03 10:00,285,23,92,338,67
파프리카,2021/04/03 11:00,314,24,94,291,67
파프리카,2021/04/03 12:00,147,25,97,217,68
파프리카,2021/04/03 13:00,99,23,98,370,69
